id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
180005,0,01-06-2000,0,55,0,8,2666,12.10%,19,4445,1862,4000,01-01-2010,1449,01-02-2013
180535,0,01-04-2002,2,43,0,16,3761,55.40%,27,4083,759,3500,01-12-2010,114,01-12-2010
180614,0,01-04-1993,0,73,0,14,33698,91.30%,24,30329,1116,24625,01-12-2010,846,01-05-2016
180675,0,01-10-1980,1,27,0,21,3472,4.50%,63,13651,245,8767.32,01-03-2009,818,01-05-2016
180712,1,01-06-1989,3,18,0,13,14534,48.90%,22,15180,2815,12000,01-12-2010,436,01-12-2010
181036,0,01-06-2000,1,0,0,5,6703,47.50%,22,20706,1218,18000,01-12-2010,581,01-12-2010
181590,0,01-01-1996,2,34,0,10,5861,53.80%,16,14581,669,12000,01-12-2010,408,01-12-2010
181701,1,01-02-2004,0,11,0,4,5061,72.30%,6,5915,1302,5000,01-12-2009,2055,01-02-2010
182089,0,01-02-1991,0,73,0,11,16888,39.50%,40,24380,927,21000,01-12-2010,679,01-12-2015
182554,0,01-01-1997,0,30,0,2,463,92.60%,9,4748,1252,3999.99,01-11-2010,16,01-03-2016
182589,1,01-09-1998,0,4,0,2,0,0%,13,10132,755,8800,01-11-2010,12,01-11-2010
182845,0,01-12-2000,4,0,0,22,8283,12.70%,39,26631,640,25000,01-09-2008,20211,01-11-2013
183801,0,01-07-1998,0,0,0,9,46525,93.60%,10,18186,919,15450,01-12-2010,507,01-11-2015
183936,0,01-10-2000,0,0,0,14,2650,6.60%,18,6414,1991,5800,01-04-2010,254,01-04-2010
184296,0,01-07-1990,5,28,0,9,17,0.10%,15,12983,142,10210.53,01-06-2009,899,01-05-2016
184562,0,01-09-1995,2,69,0,12,827,6.60%,22,2610,235,1732.25,01-07-2008,320,01-01-2009
184908,0,01-08-2004,2,0,0,5,961,26%,7,1171,543,999.99,01-01-2011,2,01-01-2011
185352,0,01-08-2004,1,0,0,4,1554,29.30%,4,6934,545,5999.99,01-12-2010,194,01-12-2010
185684,3,01-02-1992,2,4,0,8,10753,52.30%,15,14319,319,10005.99,01-07-2009,765,01-07-2015
186499,0,01-07-1997,1,0,0,7,2227,3.80%,37,1111,972,1000,01-08-2010,186,
186572,0,01-10-1979,0,62,115,16,7606,18.60%,39,12348,746,12000,01-05-2008,11203,01-10-2015
186652,2,01-11-2001,0,3,0,10,8355,34.40%,12,10818,900,5058.01,01-05-2010,201,01-05-2016
186840,0,01-12-2001,0,0,0,11,27293,86.60%,14,24741,1086,20000,01-12-2010,694,01-12-2010
187464,1,01-02-2000,0,15,0,11,10157,26.20%,20,11556,1881,10000,01-12-2010,326,01-12-2010
187671,0,01-12-1994,2,47,0,7,4209,75.20%,12,8655,398,5262.41,01-10-2008,863,01-10-2009
188937,0,01-07-1998,1,0,0,20,0,0%,42,8111,2510,8000,01-04-2008,610,01-02-2011
189379,0,01-03-1997,1,0,0,8,1773,5%,15,2913,1145,2800,01-08-2008,2392,01-07-2008
190811,0,01-09-2001,1,0,0,5,949,55.80%,8,1112,1042,886.3,01-06-2009,63,01-05-2016
190846,0,01-05-2001,2,0,0,8,12308,43.60%,12,7662,782,5323.38,01-10-2008,852,01-05-2016
191006,2,01-12-1996,3,19,0,9,7914,30.80%,11,8803,1342,7500,01-01-2011,237,01-12-2010
191730,0,01-11-1997,0,43,0,5,9150,96.30%,22,24741,2542,19999.99,01-01-2011,698,01-07-2014
192239,0,01-01-2003,3,0,0,8,21777,53.70%,14,22584,255,20000,01-07-2009,9418,01-03-2010
192299,0,01-11-2000,3,49,0,11,4281,63%,19,19363,944,16000,01-11-2010,1603,01-11-2014
192311,0,01-12-1998,0,0,0,6,4475,63%,10,10995,743,10000,01-04-2009,6503,01-06-2009
192616,0,01-06-1997,2,0,0,14,25413,45.20%,26,13866,578,12000,01-07-2010,2646,01-02-2015
193452,0,01-12-1994,2,0,0,4,15043,65.20%,25,11345,2991,10000,01-01-2011,332,01-03-2016
193586,0,01-04-2004,2,0,0,7,6353,39.50%,8,10545,738,8999.99,01-01-2011,295,01-03-2013
193630,0,01-09-2002,1,0,0,6,3737,55.80%,11,4443,1361,4000,01-12-2009,1686,01-11-2009
194565,2,01-09-1992,0,8,0,8,11370,41.60%,22,13801,1738,12000,01-12-2010,772,01-11-2011
194762,1,01-07-1979,0,19,0,6,18403,73.30%,9,17925,871,15450,01-07-2009,9022,01-07-2009
195618,0,01-05-2002,0,24,0,8,19504,77.30%,11,7104,740,6000,01-05-2010,5,01-05-2010
195655,0,01-01-1998,2,0,0,30,10463,8.20%,63,20706,855,17999.99,01-01-2011,579,01-06-2012
196027,1,01-11-1998,3,20,0,2,2808,51.10%,7,3433,740,3000,01-12-2010,6,01-12-2010
196148,0,01-05-1995,0,0,0,16,6297,14.50%,36,17164,973,15000,01-10-2010,1903,01-10-2010
196380,0,01-06-1986,0,0,0,14,33060,21.70%,23,12247,1977,11000,01-02-2010,10,01-02-2010
196428,0,01-11-2000,0,0,0,6,4500,13%,7,3794,843,2282.72,01-08-2009,156,01-05-2016
196521,0,01-02-2003,1,0,0,6,2344,9.80%,9,21711,299,20000,01-06-2009,2861,01-06-2009
196559,0,01-10-1990,0,0,0,10,2907,4%,18,3336,1696,3000,01-10-2010,10,01-10-2010
196574,0,01-05-1995,2,31,0,20,26218,28.70%,26,10960,548,9500,01-06-2010,2384,01-06-2010
196863,0,01-06-2004,0,0,0,10,5967,25.50%,10,5159,1339,4350,01-11-2010,11,01-04-2011
196910,0,01-03-1991,2,57,78,7,27786,85.50%,16,7510,333,6233.81,01-03-2010,289,01-05-2016
197019,0,01-03-1991,2,57,78,7,27786,85.50%,16,2093,284,1650.22,01-12-2009,101,01-05-2016
197225,1,01-10-1996,1,9,0,2,7335,45.80%,19,13784,316,12000,01-01-2011,771,01-05-2016
197360,1,01-01-2001,1,22,0,6,0,0%,8,7095,947,6000,01-01-2011,199,01-04-2016
197558,0,01-11-1988,0,54,0,11,19210,48.30%,25,3021,198,2675,01-01-2011,85,01-01-2011
197959,0,01-06-2000,3,0,0,3,11601,85.90%,6,17334,2180,15000,01-01-2011,485,01-05-2016
198285,0,01-05-2002,1,63,0,5,991,34.20%,17,9168,389,7850,01-11-2010,19,01-11-2010
198952,1,01-11-1990,5,15,0,13,141287,9.40%,44,2574,567,2500,01-06-2008,2264,01-08-2008
199055,1,01-08-2001,1,18,0,5,199,1.10%,15,3492,201,3000,01-01-2011,99,01-05-2016
199486,0,01-05-1994,1,0,0,10,63580,80.60%,19,3937,1315,2827.31,01-05-2009,326,01-10-2009
199575,0,01-02-1993,0,0,0,9,773,4.80%,31,4096,896,4000,01-05-2008,3723,01-12-2007
199889,1,01-12-2003,3,9,0,11,1042,37.20%,16,2391,359,2000,01-08-2010,78,01-07-2014
200256,1,01-10-2003,1,9,0,8,137,3.20%,11,13843,787,11197.58,01-11-2010,407,01-04-2011
200600,0,01-02-1995,0,0,107,4,1944,47.40%,11,8691,1826,7500,01-01-2011,248,01-05-2016
200805,1,01-07-1988,1,11,0,13,16613,18.30%,21,1879,450,1186.39,01-11-2008,171,01-10-2009
200886,0,01-11-2004,1,0,0,7,0,0%,7,10579,2109,9325,01-01-2011,301,01-01-2011
200912,0,01-01-1991,3,0,111,9,5181,97.80%,41,11496,2123,9400,01-03-2011,205,01-03-2011
201285,1,01-07-1998,2,16,0,8,597,14.20%,21,2297,1762,2000,01-01-2011,76,01-11-2013
201479,0,01-03-1988,1,0,0,42,3202,1.10%,76,7831,2052,7000,01-01-2011,229,01-01-2011
201909,0,01-08-1998,0,0,0,9,46086,92.70%,10,24039,1116,20000,01-01-2011,672,01-11-2015
202270,0,01-04-1989,1,25,88,13,9380,44.10%,24,1085,325,665.76,01-08-2008,134,01-04-2016
202379,0,01-01-1996,2,0,0,12,35944,56.20%,21,15161,701,13025,01-01-2011,425,01-01-2011
202406,1,01-02-2001,0,22,0,7,0,0%,9,12238,771,9999.99,01-01-2011,348,01-04-2016
202712,0,01-06-1989,0,62,0,9,7973,89.60%,33,13159,802,11200,01-01-2011,371,01-01-2011
202720,0,01-11-1993,1,0,0,6,8522,21.70%,16,10742,2364,10000,01-02-2009,6981,01-02-2009
203367,2,01-11-1998,2,16,0,24,62976,86.10%,30,31566,8029,25000,01-01-2011,895,01-01-2011
203424,0,01-09-2003,0,0,0,5,7429,82.50%,9,11412,3274,9325,01-02-2011,337,01-02-2011
203532,0,01-12-2000,1,0,0,2,639,13.60%,4,3506,54,2474.2,01-06-2008,702,01-12-2009
203554,0,01-12-1992,0,36,0,14,14903,35.30%,48,17460,1345,14999.99,01-01-2011,488,01-07-2015
204428,0,01-10-1996,3,38,0,9,2923,28.40%,16,4808,1232,4000,01-01-2011,138,01-07-2011
204576,0,01-02-1992,1,0,0,12,18314,50.60%,32,11810,1053,11500,01-05-2008,10724,01-12-2007
206181,0,01-09-1999,1,0,0,2,150,7.50%,5,3863,1518,3500,01-04-2010,6,01-04-2016
206360,0,01-06-1997,2,77,0,2,0,0%,3,8654,1413,7200,01-01-2011,245,01-05-2016
206839,1,01-07-1985,1,15,0,10,2475,5.40%,32,2193,1371,2000,01-10-2009,954,01-04-2016
207148,0,01-02-1992,1,0,0,3,1489,62%,4,2383,1220,2100,01-01-2011,73,01-04-2016
207387,0,01-03-2000,0,0,0,5,15368,87.10%,6,11853,1776,10000,01-01-2011,336,01-02-2011
207910,0,01-07-1991,1,0,0,9,21521,29.50%,20,2508,1379,1628.1,01-02-2010,70,01-05-2016
208191,0,01-05-1992,2,43,0,11,4781,15.50%,21,5012,496,3887.31,01-05-2009,314,01-05-2016
208594,1,01-10-1995,3,12,47,12,8473,27.60%,29,11658,3090,10000,01-02-2010,3756,01-04-2016
208728,0,01-12-2002,1,33,0,10,8494,44.20%,13,10357,7465,8775,01-03-2010,3339,01-03-2014
208827,0,01-11-1992,5,0,0,8,11333,45.50%,24,11345,653,10000,01-01-2011,321,01-01-2011
209349,0,01-05-1993,4,0,0,4,9366,40.70%,8,7309,758,6306.02,01-10-2010,226,01-04-2016
209392,0,01-01-2002,0,0,0,9,4922,30.60%,13,2269,1135,2000,01-01-2011,9,01-01-2011
209581,1,01-07-1993,0,15,0,7,23129,79.80%,19,3838,108,2264.39,01-07-2008,537,01-01-2009
210194,0,01-12-1998,3,0,0,13,29736,80.20%,20,4547,1137,3800,01-01-2011,128,01-05-2016
210287,0,01-09-1984,1,0,0,17,67232,41.10%,30,6921,1385,6000,01-01-2011,194,01-04-2015
210778,0,01-11-1993,0,0,0,3,0,0%,6,3330,2525,3000,01-06-2009,25,01-07-2014
210784,0,01-11-1994,0,0,0,10,11496,26.60%,20,11455,1310,9999.99,01-01-2011,121,01-03-2015
210884,0,01-07-2002,0,0,0,5,6999,65.70%,5,8224,1645,7000,01-01-2011,232,01-04-2016
211126,1,01-02-2004,0,12,0,4,4863,69.50%,6,2559,1251,2200,01-12-2009,960,01-02-2010
211133,0,01-11-1983,0,0,57,8,12229,90.60%,15,583,554,500,01-07-2009,256,01-07-2009
211586,0,01-04-2001,0,0,0,4,2325,8.20%,7,4302,4249,4000,01-04-2009,2680,01-04-2009
211723,0,01-09-2002,0,0,0,2,14653,95.10%,8,2136,418,1353.01,01-08-2008,263,01-12-2009
211860,0,01-05-1999,0,0,0,7,4286,40.40%,9,8509,2639,7500,01-01-2011,250,01-11-2012
212737,0,01-09-2002,0,0,0,10,8009,68.50%,17,9592,2251,8000,01-03-2011,21,01-03-2011
212894,0,01-01-2001,0,0,0,5,2353,12.40%,7,1709,999,1351.31,01-05-2009,102,01-12-2009
213020,0,01-12-1995,0,0,0,13,6634,9.40%,29,7818,587,7000,01-05-2010,1918,01-02-2014
213427,0,01-08-1995,0,63,0,3,0,0%,11,1376,1376,1200,01-02-2010,447,01-06-2010
213551,0,01-11-1998,0,32,0,5,5608,47.10%,10,8892,546,7500,01-01-2011,249,01-01-2011
213732,0,01-10-1994,1,33,0,10,13649,42.40%,17,6120,176,3799.52,01-09-2008,674,01-10-2009
213846,0,01-09-1996,0,27,0,10,9973,33.80%,28,2494,891,2450,01-03-2008,2415,01-11-2010
214363,0,01-11-2000,0,0,0,12,16502,63%,17,17972,3440,15000,01-02-2011,502,01-01-2011
214388,0,01-05-1997,0,0,0,7,15773,95%,16,9690,3436,6541.28,01-04-2009,699,01-05-2016
214572,0,01-07-1995,6,0,0,4,3326,14.30%,13,28496,1226,25000,01-03-2010,8474,01-03-2010
214968,0,01-08-2003,0,0,0,5,7263,39%,9,10429,2722,9000,01-01-2011,298,01-04-2016
215142,0,01-04-1987,0,0,0,7,3451,19.40%,10,9530,2893,8400,01-01-2011,280,01-01-2011
215531,0,01-07-1981,0,0,0,17,16770,50.70%,22,4193,1833,3500,01-12-2010,89,01-03-2015
215577,0,01-05-2001,0,0,0,6,17042,75.10%,10,10574,1811,9000,01-01-2011,302,01-01-2011
215865,0,01-07-1995,0,47,0,13,10686,49.40%,32,20283,2508,16800,01-01-2011,568,01-10-2014
215897,0,01-03-1998,0,36,0,5,45,0.40%,10,11326,1529,10000,01-03-2010,3680,01-02-2010
216013,0,01-02-2003,1,41,0,5,3247,33.30%,7,8305,1170,7199.99,01-01-2011,233,01-08-2015
216083,1,01-10-2000,0,21,0,16,27839,72.70%,25,23177,3836,21000,01-10-2008,17340,01-10-2008
216181,0,01-11-1993,1,0,0,8,0,0%,18,11240,2024,10000,01-01-2011,315,01-01-2011
216508,0,01-02-1972,1,0,0,35,17246,13.70%,48,9035,2457,8000,01-01-2011,261,01-01-2011
216540,0,01-01-1991,0,47,0,9,14036,64.40%,21,18522,1578,15000,01-01-2011,522,01-12-2013
216698,0,01-07-1994,0,38,0,8,5643,60.70%,28,527,527,500,01-11-2008,181,01-12-2008
216940,0,01-02-1995,1,0,0,7,17850,66.30%,36,13400,1263,11200,01-01-2011,374,01-05-2016
217041,0,01-08-2001,1,0,0,13,8382,20.40%,20,11243,900,10000,01-10-2009,4836,01-08-2014
217100,0,01-09-1989,3,39,0,13,24280,93.40%,38,18070,12014,13875,01-09-2010,2449,01-12-2010
217118,0,01-11-1999,3,0,0,9,8375,91%,9,14887,621,12499.99,01-01-2011,416,01-01-2011
217723,0,01-06-2000,4,0,0,10,6437,28.60%,19,17460,903,14999.99,01-01-2011,490,01-01-2011
217788,0,01-07-1990,0,34,0,15,16890,64%,29,11076,1502,9299.99,01-01-2011,311,01-02-2013
217987,0,01-06-2004,0,0,0,2,887,38.60%,5,4700,4644,4000,01-01-2011,135,01-01-2011
218282,0,01-01-1999,2,0,0,14,17771,52.10%,20,3705,244,2640.53,01-12-2008,371,01-05-2016
218325,2,01-09-1985,2,4,0,10,13115,42.30%,22,17128,1071,16000,01-08-2008,13895,01-08-2008
218331,0,01-08-1997,0,0,0,3,5028,12.10%,4,7986,1098,6690.88,01-03-2010,641,01-07-2010
218343,0,01-06-2001,2,0,111,4,1,0.20%,8,1518,1112,1165.84,01-11-2009,141,01-03-2010
218680,0,01-03-2002,0,0,0,9,10251,33%,11,15838,796,13500,01-12-2010,5,01-11-2010
219000,0,01-06-1995,1,0,0,12,6566,48.60%,36,6321,1121,5500,01-01-2011,377,01-01-2011
219070,0,01-11-1995,1,56,0,16,9516,63.40%,21,6982,5062,6000,01-09-2010,15,01-09-2010
219178,0,01-02-2001,1,60,0,5,2126,6.40%,8,5957,1623,4999.99,01-03-2011,6,01-02-2011
219315,0,01-03-2000,1,50,0,9,7209,38.10%,30,3248,129,2270.63,01-10-2008,407,01-05-2016
219425,0,01-03-1996,3,70,0,31,7180,34.40%,37,2042,979,1546.41,01-02-2010,83,01-04-2016
219967,0,01-01-2001,0,0,0,6,7386,42.40%,11,6807,1110,6000,01-02-2011,190,01-05-2016
220023,0,01-09-1991,0,0,0,9,6035,19%,47,2054,1748,1850,01-09-2010,4,01-08-2010
220873,0,01-03-1991,0,0,0,11,28653,89.30%,16,5233,927,3423.26,01-07-2009,101,01-12-2009
221264,2,01-12-1982,1,2,0,12,49459,88.80%,45,17878,537,15000,01-10-2012,577,01-10-2012
221301,1,01-01-1994,0,8,0,14,22738,30.80%,37,24253,634,22000,01-01-2009,16876,01-01-2009
222179,0,01-08-1993,1,0,0,15,24406,40.30%,51,5861,472,4735.74,01-09-2009,307,01-05-2016
222488,0,01-05-1996,0,0,0,11,25946,37.90%,32,20966,482,18500,01-03-2010,2,01-03-2010
222492,0,01-10-1991,0,35,0,3,0,0%,20,22076,725,18900,01-10-2011,458,01-11-2011
222829,0,01-08-1993,0,0,104,10,4765,16.50%,32,16609,1625,14400,01-02-2011,462,01-02-2016
223015,2,01-09-1998,0,9,0,13,15222,77.30%,16,30304,3852,24000,01-02-2011,853,01-05-2016
223308,1,01-01-1982,1,23,90,7,8035,50.50%,24,8827,1177,7500,01-02-2011,263,01-02-2011
223345,0,01-11-1994,0,46,0,10,14214,39.40%,21,6790,60,5322.76,01-04-2009,453,01-05-2016
223626,0,01-12-1993,2,0,0,13,23442,42.10%,28,23389,2001,20000,01-02-2011,652,01-09-2012
223992,0,01-07-1994,6,0,0,21,101443,13.70%,43,8145,1641,7200,01-09-2010,1345,01-09-2010
224210,0,01-11-1995,1,0,0,7,25988,98.80%,24,17914,984,15000,01-12-2010,4,01-02-2014
224381,1,01-03-1987,0,15,0,13,51039,93.80%,33,32242,2256,15348.13,01-07-2010,881,01-11-2010
224541,0,01-08-1991,1,46,0,8,23370,70%,23,21074,843,20000,01-07-2008,17781,01-01-2014
224614,0,01-11-1989,0,0,0,17,119420,95.10%,26,8337,2194,7000,01-02-2011,238,01-01-2016
224894,0,01-03-1997,0,59,0,2,0,0%,8,9253,897,8000,01-08-2010,9,01-05-2016
224984,0,01-07-2000,1,0,0,6,15564,56.60%,7,5651,2531,4800,01-10-2010,782,01-10-2014
225054,0,01-02-1994,1,0,0,15,13686,48.70%,28,10817,1683,9000,01-02-2011,257,01-09-2014
225812,0,01-09-1990,2,26,0,10,6921,0%,27,23209,1277,20000,01-08-2010,85,01-07-2010
225897,0,01-10-2003,2,0,0,4,4220,53.40%,5,4627,4048,4000,01-08-2010,16,01-07-2010
226154,0,01-12-1999,2,0,0,17,29877,75.60%,44,6146,3196,5000,01-02-2011,178,01-01-2011
226735,0,01-11-1992,1,0,0,9,21573,73.70%,26,811,601,566.42,01-10-2008,102,01-05-2016
226780,1,01-05-1994,1,18,0,4,18316,81%,14,4786,544,3381.47,01-06-2009,401,01-05-2016
227383,0,01-04-1993,1,0,0,5,1458,18%,27,12203,2317,10800,01-02-2011,405,01-01-2011
227538,0,01-09-1986,1,70,53,8,3179,11%,10,13778,1005,12000,01-02-2011,386,01-01-2011
227568,0,01-10-1992,0,0,0,4,4365,51.40%,12,13661,1361,12800,01-01-2009,9629,01-01-2010
227773,0,01-11-1990,0,70,0,11,209,1.90%,34,11015,1435,9799.99,01-02-2011,307,01-04-2015
228424,1,01-12-1986,2,15,0,13,12573,71.80%,29,24508,1379,20000,01-09-2011,143,01-08-2011
228892,0,01-12-2000,2,45,0,11,806,10.30%,20,9229,510,6149.22,01-12-2008,796,01-11-2009
228923,0,01-07-1998,1,58,0,7,4134,39.40%,25,7797,750,5649.18,01-05-2009,492,01-11-2009
229276,0,01-09-1990,1,36,0,3,0,0%,12,17864,1152,15000,01-02-2011,502,01-03-2016
229565,0,01-04-1994,0,0,0,8,22157,98%,12,8224,2089,7000,01-02-2011,234,01-06-2015
229930,0,01-02-1990,0,0,0,6,54925,97.80%,27,29185,1401,25000,01-05-2010,7883,01-05-2016
230185,2,01-04-1996,0,5,0,19,50908,37.10%,34,9399,634,8000,01-02-2011,262,01-01-2011
230545,0,01-10-1980,1,28,0,11,16164,80%,46,2959,1654,2500,01-12-2010,190,01-01-2011
231005,0,01-03-1988,0,0,0,7,14046,80.30%,21,8587,1007,610.06,01-05-2008,279,01-05-2016
231321,0,01-04-1994,0,0,0,9,4767,8.70%,22,11240,1380,9999.99,01-02-2011,314,01-01-2011
231540,0,01-12-2000,0,0,0,9,23882,89.80%,25,2135,1381,1799.99,01-02-2011,63,01-01-2011
231935,0,01-09-1985,1,0,0,2,674,2.60%,5,13463,2132,12000,01-07-2010,10,01-06-2010
232302,0,01-05-1995,6,0,0,14,56842,14.40%,41,28969,2787,25000,01-02-2011,809,01-01-2011
232488,0,01-02-1980,2,0,0,11,19948,77%,22,29236,2141,24999.99,01-02-2011,814,01-01-2011
232568,2,01-02-1985,0,6,0,9,10979,37.20%,37,4700,1959,4000,01-02-2011,135,01-05-2016
232726,0,01-05-1998,0,0,0,13,14643,76.40%,25,11810,1122,10000,01-09-2010,1932,01-03-2013
232917,0,01-09-2000,1,0,0,10,15680,89.60%,14,3140,1256,3000,01-07-2008,2744,01-02-2015
232947,0,01-12-1995,0,35,0,5,16670,71.70%,25,13733,1078,11225,01-01-2011,765,01-01-2011
233852,0,01-12-1997,1,53,0,5,2624,48.60%,7,10505,1936,9500,01-04-2009,6476,01-12-2014
233978,0,01-08-1988,1,41,0,10,2773,10.80%,15,2837,2676,2500,01-02-2011,82,01-05-2016
234451,0,01-11-1982,3,43,0,5,2279,20.70%,21,21865,1150,19000,01-01-2011,560,01-05-2016
234585,0,01-01-1996,0,49,0,11,28110,31.90%,26,13498,760,12000,01-11-2009,361,01-02-2010
234707,0,01-04-1983,2,0,0,11,997,1.20%,24,24096,1033,21000,01-12-2010,2001,01-12-2010
235094,0,01-11-1987,1,28,0,31,2787,2.30%,45,17318,3724,15000,01-08-2011,394,01-07-2011
235269,0,01-05-1998,4,0,0,3,1612,12.10%,6,13270,1784,11069.87,01-03-2010,651,01-04-2016
235704,2,01-03-1988,1,6,44,9,10214,65.10%,26,12455,3024,10000,01-01-2011,694,01-01-2011
236199,0,01-06-1997,2,0,0,5,19892,83.60%,7,21941,2057,20000,01-10-2008,16454,01-10-2008
237246,0,01-09-2004,1,0,0,3,1834,12.80%,4,8544,5260,8000,01-03-2009,3235,01-02-2009
237452,0,01-02-1992,3,0,0,23,108397,67.30%,53,17946,9715,15000,01-02-2011,504,01-02-2016
237549,0,01-05-1994,0,0,0,11,3348,5.30%,17,4378,1068,4000,01-09-2009,2131,01-08-2009
237776,0,01-02-1998,1,0,0,20,983,2.10%,30,7831,3301,7000,01-02-2011,228,01-02-2011
237880,1,01-03-1993,0,11,0,3,603,30.10%,19,8689,3946,7500,01-01-2011,488,01-12-2015
237883,1,01-03-1990,0,21,0,9,13662,60.70%,15,14111,7467,12000,01-11-2009,6003,01-09-2010
238327,0,01-04-1995,3,0,0,17,26044,34.50%,41,17145,5230,15000,01-02-2011,474,01-05-2016
238360,0,01-08-1994,0,0,0,7,16212,50.70%,8,13925,5686,12000,01-03-2011,392,01-03-2011
238587,0,01-10-1990,0,53,0,32,8516,11.10%,63,9263,2750,8000,01-09-2010,2249,01-09-2010
238612,0,01-12-2000,0,0,0,2,3953,15.90%,2,2241,2157,2000,01-06-2010,9,01-06-2010
238935,3,01-02-1992,3,6,0,10,12672,21%,35,7594,2550,7000,01-03-2009,4918,01-03-2009
238983,0,01-01-2004,2,0,0,5,1346,23.20%,5,11550,3041,10000,01-02-2011,324,01-02-2011
238989,0,01-11-1996,0,0,0,6,12425,94.20%,24,11482,2867,9999.99,01-02-2011,328,01-02-2012
239690,0,01-03-2001,3,0,87,11,12032,87.20%,17,13742,5021,10463.04,01-06-2010,36,01-05-2016
239761,0,01-01-1993,0,0,0,20,14377,10.20%,38,11802,11268,10500,01-02-2011,332,01-05-2015
239843,0,01-11-1984,8,0,0,4,464,18.60%,4,13456,891,10940.67,01-12-2009,641,01-04-2016
240105,0,01-05-2003,3,0,0,13,10900,42.40%,18,6389,5638,5950,01-11-2008,1317,01-04-2010
240220,0,01-09-2001,1,0,104,9,7006,48%,13,1536,1005,1300,01-03-2011,4,01-03-2011
240361,1,01-09-1990,0,20,0,6,19708,37.10%,16,4896,2408,4225,01-02-2011,144,01-07-2014
240974,0,01-11-1985,0,42,0,16,30949,54.30%,29,6580,5674,5450,01-02-2011,180,01-01-2015
241117,0,01-11-1996,3,76,0,6,6101,36.80%,10,6506,4690,6000,01-01-2009,4559,01-03-2010
241502,0,01-07-2002,0,0,0,4,1235,28.70%,6,3401,3070,3000,01-02-2011,106,01-12-2013
241536,0,01-10-1999,1,0,0,13,18028,88.40%,16,14924,11485,13450,01-02-2009,9975,01-01-2016
241659,0,01-02-1999,5,0,0,13,8828,54.80%,32,12554,2127,12100,01-07-2008,11005,01-02-2014
241850,0,01-02-1994,1,0,0,6,6033,31.10%,6,1708,1623,1500,01-02-2011,50,01-05-2016
242092,0,01-04-1994,0,0,0,9,64885,39.60%,21,7271,6766,6400,01-03-2011,24,01-05-2016
242229,2,01-04-1992,1,21,0,10,27905,81.80%,18,14602,10242,12000,01-01-2011,823,01-04-2012
242260,0,01-11-1981,0,49,68,8,14081,73.70%,17,12187,4203,10150,01-08-2010,2639,01-02-2013
242333,0,01-04-1978,0,31,0,18,426,0.70%,26,7125,1161,4073.37,01-12-2009,445,01-01-2011
242356,0,01-09-1973,1,43,0,9,12301,56.40%,16,26187,3069,19200,01-12-2011,5491,01-04-2016
242452,0,01-11-2003,0,0,0,4,0,0%,4,3645,3398,3200,01-03-2011,5,01-11-2015
242642,0,01-10-1998,0,0,0,4,2248,11.60%,4,19216,3908,16600,01-02-2011,543,01-02-2015
242695,1,01-02-1989,2,8,0,3,44,3.70%,6,581,581,500,01-05-2010,159,01-12-2013
242839,0,01-12-1998,3,0,0,11,2296,7.60%,27,28228,1271,25000,01-01-2010,461,01-01-2010
243046,0,01-08-1995,3,0,0,7,16264,90.60%,17,6597,3609,4948.62,01-09-2009,348,01-05-2016
243078,0,01-05-1998,0,76,0,14,12758,40.40%,33,6817,5908,6000,01-11-2009,2928,01-05-2016
243130,0,01-09-1994,1,81,0,11,2573,16.30%,20,6769,6073,6000,01-02-2011,198,01-02-2011
243207,0,01-09-1998,0,0,0,5,15176,31.60%,17,8345,7189,7400,01-12-2009,11,01-12-2009
243243,0,01-04-1995,2,0,0,13,7239,16.30%,30,5001,4947,4600,01-02-2009,3370,01-05-2016
243280,0,01-10-2000,3,0,0,13,11217,52.90%,23,6374,5737,6000,01-03-2009,309,01-03-2012
243314,0,01-03-2001,0,0,0,16,12979,31%,19,2827,2501,2600,01-02-2009,1907,01-02-2009
243406,0,01-04-1992,2,54,0,11,21894,0%,22,6946,5258,6000,01-02-2011,210,01-09-2012
243430,0,01-07-1998,2,0,0,15,4933,15.10%,22,15050,13574,13000,01-11-2009,6419,01-11-2009
243622,0,01-07-2004,0,0,0,5,6206,35.30%,6,12224,6189,10399.98,01-02-2011,350,01-11-2013
243737,0,01-01-2003,2,0,0,12,16326,48.60%,21,8103,4050,7000,01-02-2011,237,01-02-2016
243957,0,01-09-1996,0,24,0,5,33,0.30%,10,8251,6848,7500,01-09-2010,5360,01-05-2016
244029,0,01-06-1995,0,0,0,8,19901,29.80%,15,814,814,800,01-11-2008,16,01-02-2010
244261,0,01-11-1999,0,27,0,2,4385,24%,12,3272,3187,2900,01-02-2011,100,01-02-2011
244437,0,01-12-1994,2,26,0,8,18966,70.50%,31,21212,7160,17350,01-02-2011,617,01-04-2016
244872,0,01-01-1991,0,0,93,9,8788,39.20%,24,3347,3319,3000,01-09-2009,1620,01-09-2009
245124,0,01-08-1999,1,0,0,6,1276,63.80%,6,1761,1761,1500,01-02-2011,53,01-03-2016
245190,0,01-11-1994,0,72,0,13,22635,45.50%,28,7205,6484,6000,01-02-2011,214,01-05-2016
245733,0,01-02-1985,1,0,0,10,1715,8.20%,21,7188,6773,6400,01-03-2011,45,01-05-2016
